latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
11.084,76.68151,338.59,0.39,0.36,2025-02-27,0810,N,VIIRS,n,2,306.81,5.26,D,0
11.07968,76.65336,348.78,0.39,0.36,2025-02-27,0810,N,VIIRS,n,2,304.46,4.02,D,0
11.04863,76.45219,332.16,0.39,0.36,2025-02-27,0810,N,VIIRS,l,2,306.84,3.16,D,0
11.04807,76.44859,331.75,0.39,0.36,2025-02-27,0810,N,VIIRS,l,2,305.1,3.16,D,0
11.08624,76.67392,348.63,0.39,0.36,2025-02-27,0810,N,VIIRS,n,2,309.9,23.61,D,0
11.08299,76.65282,333.82,0.39,0.36,2025-02-27,0810,N,VIIRS,n,2,305.15,2.85,D,0
11.47617,76.87772,342.41,0.38,0.36,2025-02-27,0810,N,VIIRS,n,2,301.68,4.06,D,0
11.7612,76.55341,340.31,0.39,0.36,2025-02-27,0810,N,VIIRS,n,2,314.66,3.74,D,0
11.92298,77.32759,334.51,0.39,0.36,2025-02-27,0810,N,VIIRS,n,2,305.67,3.07,D,0
11.92244,77.32404,348.57,0.39,0.36,2025-02-27,0810,N,VIIRS,n,2,307.49,3.07,D,0
11.9219,77.32049,335.08,0.39,0.36,2025-02-27,0810,N,VIIRS,n,2,305.76,2.77,D,0
11.9263,77.3271,339.25,0.39,0.36,2025-02-27,0810,N,VIIRS,n,2,307.49,3.07,D,0
11.92523,77.32,349.31,0.39,0.36,2025-02-27,0810,N,VIIRS,n,2,310.01,2.77,D,0
11.92469,77.31645,335.69,0.39,0.36,2025-02-27,0810,N,VIIRS,n,2,304.96,2.77,D,0
11.9276,77.31546,337.36,0.39,0.36,2025-02-27,0810,N,VIIRS,n,2,307.1,11.89,D,0
11.92706,77.31191,349.43,0.39,0.36,2025-02-27,0810,N,VIIRS,n,2,308.37,23.07,D,0
11.92653,77.30836,340.65,0.39,0.36,2025-02-27,0810,N,VIIRS,n,2,311.67,23.07,D,0
11.93092,77.31496,352.41,0.39,0.36,2025-02-27,0810,N,VIIRS,n,2,313.07,11.89,D,0
11.93038,77.31141,350.42,0.39,0.36,2025-02-27,0810,N,VIIRS,n,2,319.47,23.07,D,0
11.92985,77.30785,352.03,0.39,0.36,2025-02-27,0810,N,VIIRS,n,2,319.36,23.07,D,0
11.76154,76.20531,332.49,0.39,0.36,2025-02-27,0810,N,VIIRS,l,2,306.86,1.51,D,0
11.93795,77.33923,345.8,0.39,0.36,2025-02-27,0810,N,VIIRS,n,2,313.4,3.82,D,0
11.93423,77.31442,352.53,0.39,0.36,2025-02-27,0810,N,VIIRS,n,2,309.78,26.65,D,0
11.9337,77.31088,341.39,0.39,0.36,2025-02-27,0810,N,VIIRS,n,2,304.52,2.47,D,0
11.93733,76.75201,341.28,0.38,0.36,2025-02-27,0810,N,VIIRS,l,2,315.92,3.95,D,0
12.00855,76.84496,336.51,0.38,0.36,2025-02-27,0810,N,VIIRS,l,2,310.5,1.43,D,0
12.05052,77.05448,336.99,0.38,0.36,2025-02-27,0810,N,VIIRS,n,2,310,2.86,D,0
12.16499,77.25262,341.02,0.39,0.36,2025-02-27,0810,N,VIIRS,l,2,314.67,4.34,D,0
12.16831,77.25209,338.06,0.39,0.36,2025-02-27,0810,N,VIIRS,l,2,309.74,2.02,D,0
12.06428,76.52216,339.91,0.38,0.36,2025-02-27,0810,N,VIIRS,l,2,314.23,3.29,D,0
12.06402,76.43192,338.11,0.39,0.36,2025-02-27,0810,N,VIIRS,l,2,312.6,2.4,D,0
12.18699,77.08318,339.65,0.38,0.36,2025-02-27,0810,N,VIIRS,n,2,310.93,5.23,D,0
12.26476,77.24365,339.69,0.39,0.36,2025-02-27,0810,N,VIIRS,l,2,313.67,3.1,D,0
12.22873,76.98212,338.87,0.38,0.36,2025-02-27,0810,N,VIIRS,l,2,311.38,2.76,D,0
12.26744,76.96886,341.23,0.38,0.36,2025-02-27,0810,N,VIIRS,l,2,313.88,3.45,D,0
12.26691,76.96534,336.71,0.38,0.36,2025-02-27,0810,N,VIIRS,l,2,311.03,3.45,D,0
12.27975,76.93808,343.99,0.38,0.36,2025-02-27,0810,N,VIIRS,n,2,315.55,2.85,D,0
12.29611,76.68983,345.67,0.38,0.36,2025-02-27,0810,N,VIIRS,n,2,316.51,5.99,D,0
12.36244,77.10501,350.23,0.38,0.36,2025-02-27,0810,N,VIIRS,l,2,326.42,24.55,D,0
12.36575,77.10449,351.7,0.38,0.36,2025-02-27,0810,N,VIIRS,n,2,314.37,24.55,D,0
12.42539,77.47942,346.43,0.39,0.36,2025-02-27,0810,N,VIIRS,n,2,317.55,6.79,D,0
12.32373,76.80444,333.41,0.38,0.36,2025-02-27,0810,N,VIIRS,l,2,308.05,0.71,D,0
12.38755,76.95668,347.44,0.38,0.36,2025-02-27,0810,N,VIIRS,n,2,310.3,5.37,D,0
12.14138,75.35888,339.88,0.4,0.37,2025-02-27,0810,N,VIIRS,n,2,309.17,5.61,D,0
12.47463,77.33715,351.52,0.39,0.36,2025-02-27,0810,N,VIIRS,n,2,315.64,4.46,D,0
12.47795,77.33663,348.67,0.39,0.36,2025-02-27,0810,N,VIIRS,l,2,318.73,24.88,D,0
12.17186,75.35036,337.29,0.4,0.37,2025-02-27,0810,N,VIIRS,l,2,309.09,5.94,D,0
12.54032,77.45788,342.05,0.39,0.36,2025-02-27,0810,N,VIIRS,l,2,315.52,6.11,D,0
12.52463,77.30755,343.88,0.39,0.36,2025-02-27,0810,N,VIIRS,n,2,311.36,5.13,D,0
12.29584,75.59004,347.37,0.4,0.37,2025-02-27,0810,N,VIIRS,n,2,305.8,4.03,D,0
12.29695,75.57504,337.76,0.4,0.37,2025-02-27,0810,N,VIIRS,n,2,305.25,52.02,D,0
12.29639,75.5715,347.6,0.4,0.37,2025-02-27,0810,N,VIIRS,l,2,319.45,52.02,D,0
12.29584,75.56798,334.8,0.4,0.37,2025-02-27,0810,N,VIIRS,l,2,304.85,24.52,D,0
12.30085,75.57802,334.26,0.4,0.37,2025-02-27,0810,N,VIIRS,n,2,303.88,9.5,D,0
12.3003,75.57449,352.64,0.4,0.37,2025-02-27,0810,N,VIIRS,n,2,324.27,52.02,D,0
12.2992,75.56744,344.64,0.4,0.37,2025-02-27,0810,N,VIIRS,n,2,309.17,24.52,D,0
12.30366,75.57394,349.24,0.4,0.37,2025-02-27,0810,N,VIIRS,n,2,302.59,19.56,D,0
12.3031,75.57043,343.91,0.4,0.37,2025-02-27,0810,N,VIIRS,n,2,302.3,19.56,D,0
12.56734,77.20972,337.13,0.39,0.36,2025-02-27,0810,N,VIIRS,l,2,311.14,2.83,D,0
12.47403,76.57075,336.9,0.38,0.36,2025-02-27,0810,N,VIIRS,l,2,311.3,2.11,D,0
12.55655,76.97993,335.29,0.38,0.36,2025-02-27,0810,N,VIIRS,l,2,308.96,3.87,D,0
12.43836,75.98543,340.68,0.39,0.36,2025-02-27,0810,N,VIIRS,n,2,315.26,11.17,D,0
12.43781,75.98187,345.74,0.39,0.36,2025-02-27,0810,N,VIIRS,n,2,318.34,11.17,D,0
12.56235,76.7047,343.74,0.38,0.36,2025-02-27,0810,N,VIIRS,n,2,314.58,6.97,D,0
12.57649,76.75303,346.19,0.38,0.36,2025-02-27,0810,N,VIIRS,n,2,314.86,5.03,D,0
12.48092,76.08439,339.45,0.39,0.36,2025-02-27,0810,N,VIIRS,n,2,313.41,3.11,D,0
12.59963,76.59702,344.43,0.38,0.36,2025-02-27,0810,N,VIIRS,n,2,314.85,3.45,D,0
12.72637,77.36937,339.32,0.39,0.36,2025-02-27,0810,N,VIIRS,l,2,312.05,3.64,D,0
12.40729,75.118,351.63,0.4,0.37,2025-02-27,0810,N,VIIRS,n,2,315.94,12.62,D,0
12.79998,77.36475,341.78,0.39,0.36,2025-02-27,0810,N,VIIRS,l,2,313.44,9.24,D,0
12.77761,77.14655,348.25,0.39,0.36,2025-02-27,0810,N,VIIRS,n,2,314.38,4.37,D,0
12.7804,77.14249,346.89,0.39,0.36,2025-02-27,0810,N,VIIRS,n,2,313.45,3.78,D,0
12.62115,75.98772,338.12,0.39,0.36,2025-02-27,0810,N,VIIRS,l,2,312.8,6.62,D,0
12.67029,76.12914,343.27,0.39,0.36,2025-02-27,0810,N,VIIRS,l,2,315.11,6.93,D,0
12.78731,76.78338,337.57,0.38,0.36,2025-02-27,0810,N,VIIRS,l,2,309.09,1.93,D,0
12.75235,76.20302,349.49,0.39,0.36,2025-02-27,0810,N,VIIRS,n,2,314.7,9.15,D,0
12.28007,75.59013,321.38,0.48,0.4,2025-02-27,2044,N,VIIRS,n,2,288.21,1.95,N,0
12.28087,75.58541,304.31,0.48,0.4,2025-02-27,2044,N,VIIRS,n,2,286.72,1.61,N,0
12.27721,75.58479,328.01,0.48,0.4,2025-02-27,2044,N,VIIRS,n,2,288.69,1.61,N,0
12.27639,75.58961,307.87,0.48,0.4,2025-02-27,2044,N,VIIRS,n,2,287.99,1.95,N,0
12.27351,75.5844,319.01,0.48,0.4,2025-02-27,2044,N,VIIRS,n,2,288.38,1.35,N,0
11.68881,75.94416,305.37,0.51,0.41,2025-02-27,2044,N,VIIRS,n,2,289.52,0.6,N,0
10.95937,77.20934,306.82,0.41,0.45,2025-02-27,2044,N,VIIRS,n,2,292.41,0.44,N,0
10.85584,76.42815,327,0.56,0.43,2025-02-27,2045,N,VIIRS,n,2,296.16,3.5,N,0
10.63876,76.96298,326.24,0.4,0.44,2025-02-27,2045,N,VIIRS,n,2,293.04,2.35,N,0
10.45433,76.4455,306.59,0.56,0.43,2025-02-27,2045,N,VIIRS,n,2,295.18,2.73,N,0
10.31569,77.13451,329.85,0.42,0.45,2025-02-27,2045,N,VIIRS,n,2,284.58,3.51,N,0
10.43235,76.43161,312.87,0.56,0.43,2025-02-27,2045,N,VIIRS,n,2,295.61,1.99,N,0
10.31819,77.13558,301.11,0.42,0.45,2025-02-27,2045,N,VIIRS,n,2,283.86,1.34,N,0
10.3142,77.13397,325.54,0.42,0.45,2025-02-27,2045,N,VIIRS,n,2,284.04,3.62,N,0
10.43047,76.42886,317.11,0.56,0.43,2025-02-27,2045,N,VIIRS,n,2,295.86,2.07,N,0
10.42964,76.4337,306.98,0.56,0.43,2025-02-27,2045,N,VIIRS,n,2,295.31,2.07,N,0
10.42393,76.44341,328.4,0.56,0.43,2025-02-27,2045,N,VIIRS,n,2,295.93,2.91,N,0
10.42566,76.4332,314.54,0.56,0.43,2025-02-27,2045,N,VIIRS,n,2,295.88,2.83,N,0
10.4248,76.43826,308.54,0.56,0.43,2025-02-27,2045,N,VIIRS,n,2,295.82,2.91,N,0
10.1632,77.25623,310.62,0.43,0.46,2025-02-27,2045,N,VIIRS,n,2,284.15,0.91,N,0
10.18854,76.77107,349.47,0.4,0.44,2025-02-27,2045,N,VIIRS,n,2,294.83,6.75,N,0
10.19101,76.75702,310.2,0.4,0.44,2025-02-27,2045,N,VIIRS,n,2,293.9,1.33,N,0
10.18916,76.76759,304.02,0.4,0.44,2025-02-27,2045,N,VIIRS,n,2,293.67,1.92,N,0
10.18688,76.7568,308.41,0.4,0.44,2025-02-27,2045,N,VIIRS,n,2,293.15,1.35,N,0
10.08955,76.83868,307.11,0.4,0.44,2025-02-27,2045,N,VIIRS,n,2,292.97,1.3,N,0
10.08892,76.84231,316.93,0.4,0.44,2025-02-27,2045,N,VIIRS,n,2,292.71,1.2,N,0
10.02599,76.79654,306.24,0.4,0.44,2025-02-27,2045,N,VIIRS,n,2,293.97,1.69,N,0
9.96617,76.92313,313.17,0.41,0.45,2025-02-27,2045,N,VIIRS,n,2,291.74,1.44,N,0
9.8538,76.89957,304.03,0.41,0.45,2025-02-27,2045,N,VIIRS,n,2,291.08,0.69,N,0
9.8497,76.89887,303.77,0.41,0.45,2025-02-27,2045,N,VIIRS,n,2,291.17,0.69,N,0
9.8454,76.87519,307.15,0.41,0.45,2025-02-27,2045,N,VIIRS,n,2,290.63,0.38,N,0
9.43968,76.91199,302.83,0.42,0.45,2025-02-27,2045,N,VIIRS,n,2,289.52,0.73,N,0
9.29666,76.93803,303.84,0.42,0.45,2025-02-27,2045,N,VIIRS,n,2,289.26,0.3,N,0
9.02914,77.03244,307.79,0.43,0.46,2025-02-27,2045,N,VIIRS,n,2,290.76,1.26,N,0
9.02849,77.03629,306.07,0.43,0.46,2025-02-27,2045,N,VIIRS,n,2,290.76,1.05,N,0
9.02781,77.04026,305.85,0.43,0.46,2025-02-27,2045,N,VIIRS,n,2,290.7,1.05,N,0
9.47403,76.97794,340.36,0.4,0.44,2025-02-28,0750,N,VIIRS,n,2,295.21,5.47,D,0
10.18645,76.76075,336.08,0.4,0.44,2025-02-28,0751,N,VIIRS,n,2,292.48,3.72,D,0
10.18577,76.75669,338.08,0.4,0.44,2025-02-28,0751,N,VIIRS,n,2,292.05,2.65,D,0
10.18995,76.75652,345.56,0.4,0.44,2025-02-28,0751,N,VIIRS,n,2,292.55,6.26,D,0
10.42338,76.44597,343.11,0.42,0.45,2025-02-28,0751,N,VIIRS,n,2,286.97,4.07,D,0
10.4227,76.44197,333.9,0.42,0.45,2025-02-28,0751,N,VIIRS,n,2,287.79,4.07,D,0
10.42908,76.42929,337.65,0.42,0.45,2025-02-28,0751,N,VIIRS,n,2,290.19,2.9,D,0
10.73887,76.44077,334.43,0.41,0.45,2025-02-28,0751,N,VIIRS,n,2,294.92,4.07,D,0
10.73821,76.43694,342.75,0.41,0.45,2025-02-28,0751,N,VIIRS,n,2,296.84,3.82,D,0
10.80861,76.72549,340.5,0.4,0.44,2025-02-28,0751,N,VIIRS,n,2,300.22,3.4,D,0
10.86208,76.30555,344.32,0.42,0.45,2025-02-28,0751,N,VIIRS,n,2,293.91,5.67,D,0
11.11495,76.61929,355.47,0.4,0.44,2025-02-28,0751,N,VIIRS,n,2,295.59,6.37,D,0
11.44077,75.9196,334.29,0.43,0.46,2025-02-28,0751,N,VIIRS,n,2,300.35,4.68,D,0
11.56509,76.4744,340.49,0.4,0.44,2025-02-28,0751,N,VIIRS,n,2,298.58,4.37,D,0
11.56467,76.47392,339.87,0.4,0.44,2025-02-28,0751,N,VIIRS,n,2,299.21,5.4,D,0
12.04462,77.25064,333.75,0.53,0.42,2025-02-28,0751,N,VIIRS,n,2,299.21,2.48,D,0
12.01183,76.72755,337.91,0.57,0.43,2025-02-28,0751,N,VIIRS,n,2,305.82,2.11,D,0
12.08515,76.52041,336.19,0.39,0.44,2025-02-28,0751,N,VIIRS,n,2,306.37,1.17,D,0
12.15929,76.53993,333.32,0.39,0.44,2025-02-28,0751,N,VIIRS,l,2,304.91,3.17,D,0
12.15868,76.53642,332.67,0.39,0.44,2025-02-28,0751,N,VIIRS,l,2,306.94,2.4,D,0
12.30884,76.89481,339.95,0.55,0.43,2025-02-28,0751,N,VIIRS,n,2,306.7,6.3,D,0
12.29933,76.55505,348.9,0.39,0.44,2025-02-28,0751,N,VIIRS,n,2,305.68,3.95,D,0
12.44429,77.36477,336.52,0.52,0.41,2025-02-28,0751,N,VIIRS,n,2,301.49,3.59,D,0
12.37015,76.50639,337.59,0.39,0.44,2025-02-28,0751,N,VIIRS,l,2,310.15,2.08,D,0
12.55758,77.37276,331.61,0.51,0.41,2025-02-28,0751,N,VIIRS,n,2,299.82,2.13,D,0
12.47638,76.88941,339.51,0.55,0.43,2025-02-28,0751,N,VIIRS,n,2,302.94,5.64,D,0
12.2718,75.59374,348.39,0.44,0.46,2025-02-28,0751,N,VIIRS,n,2,299.22,6.78,D,0
12.27115,75.59,342.27,0.44,0.46,2025-02-28,0751,N,VIIRS,n,2,299.04,7.79,D,0
12.27612,75.59338,338.85,0.44,0.46,2025-02-28,0751,N,VIIRS,n,2,302.99,6.78,D,0
12.5793,77.33903,335.51,0.52,0.41,2025-02-28,0751,N,VIIRS,n,2,304.03,1.98,D,0
12.57886,77.34104,337.12,0.52,0.41,2025-02-28,0751,N,VIIRS,n,2,303.4,2.46,D,0
12.27515,75.59388,352.8,0.44,0.46,2025-02-28,0751,N,VIIRS,n,2,303.72,6.35,D,0
12.27947,75.59349,334.83,0.44,0.46,2025-02-28,0751,N,VIIRS,n,2,299.56,6.35,D,0
12.58653,77.08683,330.54,0.53,0.42,2025-02-28,0751,N,VIIRS,l,2,301.59,3.19,D,0
12.74266,77.32411,334.1,0.51,0.41,2025-02-28,0751,N,VIIRS,l,2,304.21,4.08,D,0
12.79144,77.35951,338.64,0.51,0.41,2025-02-28,0751,N,VIIRS,n,2,300.16,3.18,D,0
12.79051,77.33044,336.81,0.51,0.41,2025-02-28,0751,N,VIIRS,n,2,299.27,4.73,D,0
12.79032,77.33234,340.4,0.51,0.41,2025-02-28,0751,N,VIIRS,n,2,299.4,5.57,D,0
12.74782,76.4211,296.14,0.39,0.36,2025-02-28,2025,N,VIIRS,n,2,279.46,0.25,N,0
12.31523,75.5695,307.99,0.4,0.37,2025-02-28,2025,N,VIIRS,n,2,280.05,1.11,N,0
12.31132,75.57261,303.16,0.4,0.37,2025-02-28,2025,N,VIIRS,n,2,279.53,0.58,N,0
12.30353,75.57858,299.95,0.4,0.37,2025-02-28,2025,N,VIIRS,n,2,279.05,0.47,N,0
11.12554,75.89608,306.64,0.39,0.36,2025-02-28,2026,N,VIIRS,n,2,283.25,0.62,N,0
10.51329,76.43477,305.39,0.38,0.36,2025-02-28,2026,N,VIIRS,n,2,288.92,1.33,N,0
10.45817,76.44337,305.11,0.38,0.36,2025-02-28,2026,N,VIIRS,n,2,289.77,1.38,N,0
10.43335,76.42865,335.23,0.38,0.36,2025-02-28,2026,N,VIIRS,n,2,291.02,2.28,N,0
10.4339,76.42516,312.11,0.38,0.36,2025-02-28,2026,N,VIIRS,n,2,290.15,2.28,N,0
10.43114,76.42113,312.41,0.38,0.36,2025-02-28,2026,N,VIIRS,n,2,289.91,1.23,N,0
10.43059,76.42463,314.53,0.38,0.36,2025-02-28,2026,N,VIIRS,n,2,290.97,1.03,N,0
10.43004,76.42812,309.37,0.38,0.36,2025-02-28,2026,N,VIIRS,n,2,290.28,1.03,N,0
10.42342,76.44854,321.01,0.38,0.36,2025-02-28,2026,N,VIIRS,n,2,290.28,1.29,N,0
10.42672,76.42758,305.37,0.38,0.36,2025-02-28,2026,N,VIIRS,n,2,289.67,1.03,N,0
10.42617,76.43108,305.5,0.38,0.36,2025-02-28,2026,N,VIIRS,n,2,290.11,1.52,N,0
10.42397,76.44505,306.28,0.38,0.36,2025-02-28,2026,N,VIIRS,n,2,289.81,1.29,N,0
10.42066,76.44452,308.87,0.38,0.36,2025-02-28,2026,N,VIIRS,n,2,289.49,0.92,N,0
10.42011,76.44801,307.43,0.38,0.36,2025-02-28,2026,N,VIIRS,n,2,289.3,0.92,N,0
10.18904,76.77634,317.15,0.39,0.36,2025-02-28,2026,N,VIIRS,n,2,290.32,1.49,N,0
10.18572,76.77583,323.37,0.39,0.36,2025-02-28,2026,N,VIIRS,n,2,289.98,2.37,N,0
10.11104,76.83913,305.74,0.39,0.36,2025-02-28,2026,N,VIIRS,n,2,290.02,0.45,N,0
10.11048,76.84264,302.87,0.39,0.36,2025-02-28,2026,N,VIIRS,n,2,288.96,0.45,N,0
10.01412,76.80912,300.15,0.39,0.36,2025-02-28,2026,N,VIIRS,n,2,283.75,0.56,N,0
9.86639,76.99339,314.69,0.39,0.36,2025-02-28,2026,N,VIIRS,n,2,290.48,1.16,N,0
12.35638,77.20612,367,0.35,0.57,2025-03-01,0732,N,VIIRS,h,2,296.24,9.58,D,0
12.35545,77.20636,354.2,0.35,0.57,2025-03-01,0732,N,VIIRS,n,2,296.03,11.36,D,0
12.41552,77.35031,330.48,0.35,0.56,2025-03-01,0732,N,VIIRS,n,2,295.43,2.85,D,0
12.65643,76.4473,332.44,0.39,0.6,2025-03-01,0733,N,VIIRS,n,2,301.65,4.87,D,0
12.65592,76.44668,332.55,0.39,0.6,2025-03-01,0733,N,VIIRS,n,2,301.82,3.95,D,0
12.70236,77.30512,309.32,0.53,0.42,2025-03-01,2006,N,VIIRS,n,2,292.96,1.23,N,0
12.52716,77.29986,304.09,0.53,0.42,2025-03-01,2006,N,VIIRS,n,2,292.78,0.96,N,0
11.48194,77.23931,303.33,0.52,0.41,2025-03-01,2007,N,VIIRS,n,2,292.02,0.98,N,0
11.37639,76.07214,304.12,0.4,0.45,2025-03-01,2007,N,VIIRS,n,2,292.36,0.78,N,0
11.11374,77.09103,325.72,0.52,0.42,2025-03-01,2007,N,VIIRS,n,2,291.96,3.56,N,0
12.53424,76.79473,335.44,0.49,0.65,2025-03-02,0854,N,VIIRS,n,2,304.83,4.27,D,0
12.53571,76.79561,341.53,0.49,0.65,2025-03-02,0854,N,VIIRS,n,2,305.93,4.59,D,0
12.51543,75.76125,332.29,0.42,0.61,2025-03-02,0854,N,VIIRS,n,2,302.1,3.04,D,0
12.51739,75.75975,338.79,0.42,0.61,2025-03-02,0854,N,VIIRS,n,2,305.18,5.78,D,0
12.74497,77.44772,333.02,0.54,0.68,2025-03-02,0854,N,VIIRS,n,2,301.6,3.28,D,0
12.68314,76.23112,337.06,0.45,0.63,2025-03-02,0854,N,VIIRS,n,2,305.28,5.78,D,0
10.42067,76.4491,334.38,0.42,0.45,2025-03-03,0835,N,VIIRS,n,2,302.99,3.91,D,0
10.60295,76.49604,332.15,0.42,0.45,2025-03-03,0835,N,VIIRS,l,2,305.61,2.22,D,0
10.76756,76.73289,345.18,0.44,0.46,2025-03-03,0835,N,VIIRS,n,2,304.93,4.46,D,0
10.85882,77.08762,337.64,0.47,0.47,2025-03-03,0835,N,VIIRS,n,2,307.33,6.08,D,0
12.23719,75.60654,297.37,0.4,0.6,2025-03-03,2109,N,VIIRS,n,2,275.51,0.96,N,0
9.67715,76.71534,331.26,0.39,0.36,2025-03-04,0816,N,VIIRS,n,2,302.55,1.82,D,0
9.93111,77.48967,352.98,0.41,0.37,2025-03-04,0816,N,VIIRS,n,2,320.26,10.7,D,0
9.96653,76.74718,337,0.39,0.36,2025-03-04,0816,N,VIIRS,n,2,304.13,4.16,D,0
10.08058,77.10896,334.15,0.4,0.37,2025-03-04,0816,N,VIIRS,l,2,307.23,15.83,D,0
10.08005,77.10536,353.94,0.4,0.37,2025-03-04,0816,N,VIIRS,n,2,319.06,15.83,D,0
10.08342,77.10487,344.65,0.4,0.37,2025-03-04,0816,N,VIIRS,n,2,304.93,15.83,D,0
10.13214,77.27086,343.98,0.4,0.37,2025-03-04,0816,N,VIIRS,n,2,308.67,9.85,D,0
10.13552,77.27037,336.95,0.4,0.37,2025-03-04,0816,N,VIIRS,n,2,303.6,9.85,D,0
10.13596,77.03341,339.65,0.4,0.37,2025-03-04,0816,N,VIIRS,n,2,306.87,12.23,D,0
10.13879,77.0292,337.81,0.4,0.37,2025-03-04,0816,N,VIIRS,l,2,311.75,12.23,D,0
10.13827,77.02567,341.32,0.4,0.37,2025-03-04,0816,N,VIIRS,n,2,307.05,3.47,D,0
10.2428,77.33675,341.32,0.4,0.37,2025-03-04,0816,N,VIIRS,n,2,311.03,5.31,D,0
10.26684,77.4288,339.36,0.41,0.37,2025-03-04,0816,N,VIIRS,n,2,305.3,2.83,D,0
10.26349,77.38275,335.93,0.41,0.37,2025-03-04,0816,N,VIIRS,n,2,309.22,5.66,D,0
10.26111,77.22645,334.13,0.4,0.37,2025-03-04,0816,N,VIIRS,n,2,302.9,4.71,D,0
10.28285,77.17924,336.12,0.4,0.37,2025-03-04,0816,N,VIIRS,n,2,303.87,7.65,D,0
10.28231,77.17554,336.24,0.4,0.37,2025-03-04,0816,N,VIIRS,n,2,303.4,5,D,0
10.29732,76.95047,337.32,0.4,0.37,2025-03-04,0816,N,VIIRS,l,2,308.72,3.45,D,0
10.56866,76.78085,336.03,0.39,0.36,2025-03-04,0816,N,VIIRS,n,2,310.53,3.92,D,0
10.50988,76.36346,347.38,0.39,0.36,2025-03-04,0816,N,VIIRS,n,2,311.52,7.05,D,0
10.64142,76.63394,336.45,0.39,0.36,2025-03-04,0816,N,VIIRS,n,2,309.7,3.05,D,0
10.64089,76.63037,333.67,0.39,0.36,2025-03-04,0816,N,VIIRS,n,2,307.25,3.05,D,0
10.86252,77.07288,341.8,0.4,0.37,2025-03-04,0816,N,VIIRS,l,2,312.72,5.58,D,0
11.04772,76.88773,340.13,0.4,0.37,2025-03-04,0816,N,VIIRS,l,2,314.46,4.53,D,0
11.17657,76.98,337.47,0.4,0.37,2025-03-04,0816,N,VIIRS,l,2,311.49,3.98,D,0
11.26944,77.25687,338.3,0.41,0.37,2025-03-04,0816,N,VIIRS,l,2,309.06,4.46,D,0
11.68164,76.6734,367,0.4,0.37,2025-03-04,0816,N,VIIRS,h,2,332.2,62.82,D,0
11.68219,76.67709,350.07,0.4,0.37,2025-03-04,0816,N,VIIRS,n,2,306.23,62.82,D,0
11.685,76.67287,348.16,0.4,0.37,2025-03-04,0816,N,VIIRS,n,2,303.12,7.6,D,0
11.84322,77.44129,340.36,0.42,0.37,2025-03-04,0816,N,VIIRS,n,2,310.96,3.73,D,0
11.87515,76.89481,346.9,0.4,0.37,2025-03-04,0816,N,VIIRS,l,2,318.84,8.9,D,0
11.93209,77.02273,346.26,0.41,0.37,2025-03-04,0816,N,VIIRS,n,2,316.39,4.92,D,0
11.9355,77.02222,343,0.41,0.37,2025-03-04,0816,N,VIIRS,l,2,315.48,4.92,D,0
11.90002,76.59558,340.34,0.4,0.37,2025-03-04,0816,N,VIIRS,n,2,301.52,4.12,D,0
11.90154,76.59492,338.07,0.4,0.37,2025-03-04,0816,N,VIIRS,n,2,301.7,3.25,D,0
12.00569,76.71724,342.16,0.4,0.37,2025-03-04,0816,N,VIIRS,n,2,308.88,2.77,D,0
12.04095,76.86206,348.43,0.4,0.37,2025-03-04,0816,N,VIIRS,n,2,315.38,8.88,D,0
12.05667,76.68288,339.38,0.4,0.37,2025-03-04,0816,N,VIIRS,l,2,310.15,4.57,D,0
12.0503,76.2915,340.39,0.39,0.36,2025-03-04,0816,N,VIIRS,n,2,301.25,3.57,D,0
12.13863,76.81681,344.81,0.4,0.37,2025-03-04,0816,N,VIIRS,n,2,315.1,5.8,D,0
12.15869,76.57016,335.7,0.4,0.37,2025-03-04,0816,N,VIIRS,l,2,308.16,2.68,D,0
12.23034,76.70496,349.27,0.4,0.37,2025-03-04,0816,N,VIIRS,n,2,315.52,7.35,D,0
12.24997,76.57485,337.94,0.4,0.37,2025-03-04,0816,N,VIIRS,l,2,310,2.62,D,0
12.34027,77.00297,355.26,0.41,0.37,2025-03-04,0816,N,VIIRS,n,2,316.73,12.12,D,0
12.33973,76.99922,346.1,0.41,0.37,2025-03-04,0816,N,VIIRS,n,2,315.06,10.33,D,0
12.34314,76.99872,357.23,0.41,0.37,2025-03-04,0816,N,VIIRS,n,2,314.01,10.33,D,0
12.34869,76.91763,340.74,0.41,0.37,2025-03-04,0816,N,VIIRS,l,2,315.06,3.99,D,0
12.46361,77.47544,338.69,0.42,0.38,2025-03-04,0816,N,VIIRS,l,2,308.71,5.21,D,0
12.4634,77.42408,340.06,0.42,0.38,2025-03-04,0816,N,VIIRS,l,2,313.61,6.85,D,0
12.48462,77.44865,345.84,0.42,0.38,2025-03-04,0816,N,VIIRS,n,2,313.79,8.32,D,0
12.48406,77.44479,347.63,0.42,0.38,2025-03-04,0816,N,VIIRS,n,2,314.93,9.55,D,0
12.52727,77.47397,340.11,0.42,0.38,2025-03-04,0816,N,VIIRS,l,2,314.48,6.22,D,0
12.52671,77.47009,339.68,0.42,0.38,2025-03-04,0816,N,VIIRS,l,2,314.34,4.14,D,0
12.48818,77.10769,337.64,0.41,0.37,2025-03-04,0816,N,VIIRS,n,2,306.7,4.25,D,0
